"","X.1","X","Address","Zip","Date","Event","Price","Beds","Baths","SqrFt","LotSize","Time","DaysOnMarket","RollTimeAv"
"679",12853,7255,"435 Pierce Run, Newark, DE",19702,2014-12-17,"Listed for sale",264900,3,3,2050,3484,2592,56,133.933333333333
"680",8578,12653,"110 Stature Dr, Newark, DE",19713,2014-12-23,"Listed for sale",175000,3,2,1675,7840,2598,70,129.133333333333
"681",12528,1153,"29 Cornwall Dr, Newark, DE",19711,2014-12-29,"Sold",212000,5,2,2025,9583,2604,142,118.6
"682",2259,10740,"143 Spruceglen Dr, Newark, DE",19711,2014-12-30,"Sold",170000,4,1.5,1230,7405,2605,147,124.866666666667
"683",1999,11479,"35 Ferncliff Rd, Newark, DE",19711,2015-01-06,"Listed for sale",219900,3,2,1225,10018,2612,85,131.933333333333
"684",13718,5445,"10 Castlegate Ct, Newark, DE",19702,2015-01-14,"Sold",317899,4,3,2225,9147,2620,86,127.2
"685",8894,13979,"3 Edgebrooke Way, Newark, DE",19702,2015-01-17,"Listed for sale",239900,5,2,1700,6969,2623,103,130.733333333333
"686",8702,21183,"120 Darling St, Newark, DE",19702,2015-01-22,"Listed for sale",189900,3,3,1675,8276,2628,53,119.533333333333
"687",1336,17020,"33 Winsome Way, Newark, DE",19702,2015-01-27,"Listed for sale",185000,3,1,1125,10019,2633,61,120.866666666667
"688",6841,14540,"508 Concord Bridge Pl, Newark, DE",19702,2015-02-04,"Listed for sale",175000,3,1.5,1575,2178,2641,91,106.666666666667
"689",6620,19931,"3 Hibiscus Dr, Newark, DE",19702,2015-02-05,"Listed for sale",189900,2,3,1550,2178,2642,102,108.6
"690",11401,19313,"16 Montceau Dr, Newark, DE",19702,2015-02-06,"Listed for sale",304900,5,3,1875,6969,2643,165,117.266666666667
"691",6166,11315,"3 Ferncliff Rd, Newark, DE",19711,2015-02-09,"Sold",215000,3,2,1525,8276,2646,188,133.4
"692",12855,7257,"435 Pierce Run, Newark, DE",19702,2015-02-11,"Sold",253000,3,3,2050,3484,2648,56,134.266666666667
"693",15576,7548,"53 Alexis Dr, Newark, DE",19702,2015-02-13,"Listed for sale",204900,3,3,3600,3600,2650,137,116
"694",98,18168,"771 White Rock Rd, Bear, DE",19701,2015-02-21,"Listed for sale",105000,2,1,800,6534,2658,61,101.4
"695",11356,15201,"92 S Skyward Dr, Newark, DE",19713,2015-02-24,"Listed for sale",214900,3,2.5,1875,8712,2661,7,96.1333333333333
"696",11468,20767,"908 Glen Falls Ct, Newark, DE",19711,2015-02-28,"Listed for sale",224900,3,4,1875,4791,2665,122,92.0666666666667
"697",8580,12655,"110 Stature Dr, Newark, DE",19713,2015-03-03,"Sold",131250,3,2,1675,7840,2668,70,119
"698",11357,15202,"92 S Skyward Dr, Newark, DE",19713,2015-03-03,"Sold",970000,3,2.5,1875,8712,2668,7,115.8
"699",13513,421,"127 Marta Dr, Newark, DE",19711,2015-03-04,"Sold",240000,3,3,2200,8712,2669,156,116.466666666667
"700",7703,20119,"320 Lynley Ln, Newark, DE",19711,2015-03-07,"Listed for sale",239900,3,2.5,1625,2613,2672,110,90.2
"701",8704,21185,"120 Darling St, Newark, DE",19702,2015-03-13,"Listed for sale",189900,3,3,1675,8276,2678,3,81.7333333333333
"702",2060,14789,"7 Patrick Henry Ct, Newark, DE",19711,2015-03-13,"Listed for sale",138000,3,2,1225,1742,2678,66,82.4
"703",8707,21188,"120 Darling St, Newark, DE",19702,2015-03-16,"Sold",187500,3,3,1675,8276,2681,3,113.933333333333
"704",1765,12577,"106 Elliott St, Newark, DE",19713,2015-03-19,"Listed for sale",127500,3,1,1200,2178,2684,42,80.5333333333333
"705",7561,15925,"148 E Green Valley Cir, Newark, DE",19711,2015-03-19,"Sold",211000,3,3,1625,3920,2684,138,115.133333333333
"706",4491,9564,"50 Madison Dr, Newark, DE",19711,2015-03-19,"Listed for sale",5e+05,3,1,1400,1742,2684,62,79
"707",9316,16900,"310 Chickory Way, Newark, DE",19711,2015-03-25,"Listed for sale",224900,3,3,1725,3049,2690,68,76.6666666666667
"708",1338,17022,"33 Winsome Way, Newark, DE",19702,2015-03-29,"Sold",186000,3,1,1125,10019,2694,61,110.866666666667
"709",1021,8212,"103 Madison Dr, Newark, DE",19711,2015-04-01,"Listed for sale",949000,3,1,1125,2178,2697,77,78.2666666666667
"710",2003,11483,"35 Ferncliff Rd, Newark, DE",19711,2015-04-01,"Sold",220900,3,2,1225,10018,2697,85,114.2
"711",10229,15701,"120 Chadd Rd, Newark, DE",19711,2015-04-09,"Listed for sale",210000,3,3,1800,2178,2705,60,78.2
"712",4584,13465,"2014 Cervantes Ct, Newark, DE",19702,2015-04-09,"Listed for sale",999000,3,2.5,1400,2178,2705,391,98.2
"713",1546,17337,"413 Strathaven Ct, Newark, DE",19702,2015-04-15,"Listed for sale",515000,2,1.5,1150,5227,2711,48,94.6
"714",14669,7511,"525 S Twin Lakes Blvd, Newark, DE",19711,2015-04-18,"Listed for sale",274900,3,2.5,2580,3049,2714,286,102.666666666667
"715",3382,20868,"1 Burkwood Dr, Newark, DE",19713,2015-04-20,"Sold",202000,3,2,1300,7840,2716,130,118
"716",7791,22102,"266 E Flagstone Dr, Newark, DE",19702,2015-04-20,"Listed for sale",274999,3,2.5,1625,7840,2716,193,106.4
"717",101,18171,"771 White Rock Rd, Bear, DE",19701,2015-04-23,"Sold",105000,2,1,800,6534,2719,61,96.7333333333333
"718",6126,10999,"203 Edjil Dr, Newark, DE",19713,2015-04-25,"Listed for sale",155000,3,2,1524,8712,2721,92,108.466666666667
"719",1767,12579,"106 Elliott St, Newark, DE",19713,2015-04-30,"Sold",956250,3,1,1200,2178,2726,42,91.4666666666667
"720",8899,13984,"3 Edgebrooke Way, Newark, DE",19702,2015-04-30,"Sold",232000,5,2,1700,6969,2726,103,88.8666666666667
"721",11651,22335,"343 Shannonbridge Dr, Hockessin, DE",19707,2015-05-04,"Listed for sale",280000,2,2,1900,2613,2730,85,113.666666666667
"722",8215,18968,"120 Shinn Cir, Wilmington, DE",19808,2015-05-06,"Listed for sale",309900,3,3,1650,3049,2732,61,109.6
"723",6843,14542,"508 Concord Bridge Pl, Newark, DE",19702,2015-05-06,"Sold",115000,3,1.5,1575,2178,2732,91,85.1333333333333
"724",9522,11996,"614 Bonnie Ln, Newark, DE",19713,2015-05-08,"Listed for sale",124500,4,2,1750,7841,2734,259,119.533333333333
"725",6624,19935,"3 Hibiscus Dr, Newark, DE",19702,2015-05-18,"Sold",186000,2,3,1550,2178,2744,102,86.2
"726",2062,14791,"7 Patrick Henry Ct, Newark, DE",19711,2015-05-18,"Sold",133000,3,2,1225,1742,2744,66,78.0666666666667
"727",7817,8928,"23 Laurel Ave, Newark, DE",19711,2015-05-20,"Listed for sale",195000,4,2,1635,7405,2746,65,123.666666666667
"728",4494,9567,"50 Madison Dr, Newark, DE",19711,2015-05-20,"Sold",530000,3,1,1400,1742,2746,62,78.4666666666667
"729",880,21418,"15 E Hawthorne Dr, Newark, DE",19702,2015-05-22,"Listed for sale",260000,3,2.5,1096,8712,2748,34,121.533333333333
"730",11913,13175,"140 Autumn Horseshoe Bnd, Newark, DE",19702,2015-06-01,"Listed for sale",234900,4,3,1950,9583,2758,101,125.466666666667
"731",9318,16902,"310 Chickory Way, Newark, DE",19711,2015-06-01,"Sold",225000,3,3,1725,3049,2758,68,78.3333333333333
"732",1548,17339,"413 Strathaven Ct, Newark, DE",19702,2015-06-02,"Sold",531000,2,1.5,1150,5227,2759,48,81.0666666666667
"733",10232,15704,"120 Chadd Rd, Newark, DE",19711,2015-06-08,"Sold",191000,3,3,1800,2178,2765,60,74.6666666666667
"734",1023,8214,"103 Madison Dr, Newark, DE",19711,2015-06-17,"Sold",830000,3,1,1125,2178,2774,77,79.6
"735",14480,5411,"1 Donegal Ct, Newark, DE",19702,2015-06-20,"Listed for sale",354900,4,2.5,2500,8276,2777,214,135.6
"736",2835,16960,"32 Thomas Jefferson Blvd, Newark, DE",19702,2015-06-22,"Listed for sale",169900,3,2,1275,6534,2779,151,141.133333333333
"737",882,21420,"15 E Hawthorne Dr, Newark, DE",19702,2015-06-25,"Sold",257500,3,2.5,1096,8712,2782,34,72.6666666666667
"738",7705,20121,"320 Lynley Ln, Newark, DE",19711,2015-06-25,"Sold",233000,3,2.5,1625,2613,2782,110,75.9333333333333
"739",2313,8885,"22 Chaucer Dr, Newark, DE",19713,2015-06-26,"Listed for sale",880000,4,2,1250,9583,2783,397,162.466666666667
"740",15580,7552,"53 Alexis Dr, Newark, DE",19702,2015-06-30,"Sold",187000,3,3,3600,3600,2787,137,79.4
"741",11471,20770,"908 Glen Falls Ct, Newark, DE",19711,2015-06-30,"Sold",212500,3,4,1875,4791,2787,122,78.8666666666667
"742",8216,18969,"120 Shinn Cir, Wilmington, DE",19808,2015-07-06,"Sold",309900,3,3,1650,3049,2793,61,78.8666666666667
"743",6844,14543,"508 Concord Bridge Pl, Newark, DE",19702,2015-07-10,"Listed for sale",175000,3,1.5,1575,2178,2797,234,174.066666666667
"744",4516,10450,"112 Durso Dr, Newark, DE",19711,2015-07-11,"Listed for sale",209999,3,2,1400,9147,2798,54,151.6
"745",1486,11248,"24 Phyllis Dr, Newark, DE",19711,2015-07-15,"Listed for sale",215000,3,1,1150,8276,2802,68,152.933333333333
"746",1954,17712,"50 E Shady Dr, Newark, DE",19713,2015-07-17,"Sold",150000,3,1,1218,6970,2804,280,94.7333333333333
"747",11407,19319,"16 Montceau Dr, Newark, DE",19702,2015-07-21,"Sold",255000,5,3,1875,6969,2808,165,98.8666666666667
"748",7819,8930,"23 Laurel Ave, Newark, DE",19711,2015-07-24,"Sold",185000,4,2,1635,7405,2811,65,97.1333333333333
"749",6128,11001,"203 Edjil Dr, Newark, DE",19713,2015-07-26,"Sold",155000,3,2,1524,8712,2813,92,96.4666666666667
"750",11654,22338,"343 Shannonbridge Dr, Hockessin, DE",19707,2015-07-28,"Sold",250000,2,2,1900,2613,2815,85,97.7333333333333
"751",7958,12126,"707 N Brownleaf Rd, Newark, DE",19713,2015-07-29,"Listed for sale",121900,4,2,1650,9147,2816,335,156.2
"752",12342,678,"185 W Chestnut Hill Rd, Newark, DE",19713,2015-07-30,"Listed for sale",244900,4,3,2000,9583,2817,53,146.866666666667
"753",14822,338,"114 Anglin Dr, Newark, DE",19713,2015-08-03,"Listed for sale",229900,3,2,2665,9583,2821,43,143.6
"754",1182,9942,"8 Chaucer Dr, Newark, DE",19713,2015-08-03,"Listed for sale",128500,4,2,1125,7405,2821,108,145.133333333333
"755",11666,21336,"14 Ann Marie Ct, Newark, DE",19702,2015-08-07,"Listed for sale",194900,3,3,1901,2178,2825,67,145.533333333333
"756",758,8917,"23 Chaucer Dr, Newark, DE",19713,2015-08-10,"Listed for sale",159900,2,1.5,1058,7405,2828,379,153.533333333333
"757",14421,6964,"4 Glen Avon Dr, Newark, DE",19702,2015-08-12,"Listed for sale",349000,4,2.5,2450,8276,2830,140,158.533333333333
"758",178,9823,"705 Chrysler Ave, Newark, DE",19711,2015-08-13,"Listed for sale",175000,4,3,925,7405,2831,47,159.4
"759",7019,9640,"55 Augusta Dr, Newark, DE",19713,2015-08-19,"Listed for sale",115000,4,1.5,1600,9583,2837,231,168.066666666667
"760",14430,330,"113 Elm Ave, Newark, DE",19711,2015-08-20,"Listed for sale",279900,4,2.5,2475,8712,2838,63,158
"761",4518,10452,"112 Durso Dr, Newark, DE",19711,2015-09-03,"Sold",150000,3,2,1400,9147,2852,54,97.2
"762",5976,19030,"13 Farland Way, Newark, DE",19702,2015-09-10,"Listed for sale",120000,3,2,1500,2613,2859,291,167.333333333333
"763",11916,13178,"140 Autumn Horseshoe Bnd, Newark, DE",19702,2015-09-10,"Sold",225000,4,3,1950,9583,2859,101,99.4
"764",5627,12270,"80 Augusta Dr, Newark, DE",19713,2015-09-12,"Listed for sale",150000,3,2,1475,7840,2861,318,162.066666666667
"765",11388,18744,"111 W Shetland Ct, Newark, DE",19711,2015-09-13,"Listed for sale",212900,3,1.5,1875,2613,2862,108,153.666666666667
"766",13945,5713,"119 Devalinder Dr, Newark, DE",19702,2015-09-13,"Listed for sale",379900,2,2,2275,9583,2862,284,169
"767",14824,340,"114 Anglin Dr, Newark, DE",19713,2015-09-15,"Sold",210000,3,2,2665,9583,2864,43,99.0666666666667
"768",9256,14038,"30 Edgebrooke Way, Newark, DE",19702,2015-09-19,"Listed for sale",239000,4,1.5,1725,6534,2868,81,169.866666666667
"769",12344,680,"185 W Chestnut Hill Rd, Newark, DE",19713,2015-09-21,"Sold",244900,4,3,2000,9583,2870,53,98.6
"770",1488,11250,"24 Phyllis Dr, Newark, DE",19711,2015-09-21,"Sold",215000,3,1,1150,8276,2870,68,98
"771",15229,3320,"16 White Dr, Newark, DE",19702,2015-09-23,"Listed for sale",254000,4,3.5,3025,8712,2872,62,151.666666666667
"772",14133,1497,"35 Odaniel Ave, Newark, DE",19711,2015-09-23,"Listed for sale",247300,3,2,2350,7840,2872,236,163.866666666667
"773",1690,20163,"331 Victoria Blvd, Newark, DE",19702,2015-09-25,"Listed for sale",160000,2,1.5,1175,1742,2874,277,179.466666666667
"774",4587,13468,"2014 Cervantes Ct, Newark, DE",19702,2015-09-28,"Listed for sale",8e+05,3,2.5,1400,2178,2877,219,186.866666666667
"775",10985,10378,"1106 Mayflower Dr, Newark, DE",19711,2015-09-29,"Listed for sale",179900,4,2,1850,7840,2878,171,193.8
"776",180,9825,"705 Chrysler Ave, Newark, DE",19711,2015-09-29,"Sold",175000,4,3,925,7405,2878,47,98.8666666666667
"777",12438,4898,"539 Canary Dr, Newark, DE",19702,2015-10-01,"Listed for sale",149900,3,2,2000,2178,2880,288,187.733333333333
"778",1711,9746,"69 Madison Dr, Newark, DE",19711,2015-10-08,"Listed for sale",129900,3,1,1200,2613,2887,285,197.4
"779",7113,12916,"121 Stature Dr, Newark, DE",19713,2015-10-10,"Listed for sale",184900,4,2,1600,7840,2889,382,219.733333333333
"780",563,13395,"1901 Lowland Way, Newark, DE",19702,2015-10-12,"Listed for sale",119000,3,1.5,1025,2613,2891,290,223.666666666667
"781",11668,21338,"14 Ann Marie Ct, Newark, DE",19702,2015-10-13,"Sold",190000,3,3,1901,2178,2892,67,96
"782",10132,21908,"233 N Barrington Ct, Newark, DE",19702,2015-10-15,"Listed for sale",240000,3,3,1775,5227,2894,141,228.866666666667
"783",14172,6181,"20 Pollari Cir, Newark, DE",19702,2015-10-17,"Listed for sale",310000,4,3,2350,9583,2896,66,213.866666666667
"784",4175,9308,"35 Chippendale Cir, Newark, DE",19713,2015-10-18,"Listed for sale",149900,3,1,1375,7405,2897,222,207.466666666667
"785",5963,14125,"34 Bobby Dr, Newark, DE",19713,2015-10-20,"Listed for sale",199900,4,1.5,1500,7840,2899,80,205.6
"786",13523,835,"206 Spruceglen Dr, Newark, DE",19711,2015-10-21,"Listed for sale",189900,4,2,2200,6969,2900,156,197.066666666667
"787",15533,6348,"229 Margaux Cir, Newark, DE",19702,2015-10-21,"Listed for sale",410000,4,3,3500,7840,2900,51,195.066666666667
"788",14432,332,"113 Elm Ave, Newark, DE",19711,2015-10-22,"Sold",279900,4,2.5,2475,8712,2901,63,91.0666666666667
"789",7960,12128,"707 N Brownleaf Rd, Newark, DE",19713,2015-10-24,"Listed for sale",121900,4,2,1650,9147,2903,248,207.466666666667
"790",6814,14334,"411 Monmouth Pl, Newark, DE",19702,2015-10-27,"Listed for sale",780000,3,2,1575,8276,2906,64,196
"791",13158,1193,"3 Erskine Ct, Newark, DE",19713,2015-10-28,"Listed for sale",220000,4,2,2125,6534,2907,149,187.466666666667
"792",7794,22105,"266 E Flagstone Dr, Newark, DE",19702,2015-10-30,"Sold",264000,3,2.5,1625,7840,2909,193,95.8
"793",8179,17837,"59 Helios Ct, Newark, DE",19711,2015-11-05,"Listed for sale",169900,3,3,1650,6098,2915,42,175.666666666667
"794",728,19142,"14 Coolidge Ct, Newark, DE",19702,2015-11-06,"Listed for sale",235000,3,1.5,1050,9147,2916,234,179.866666666667
"795",13956,6768,"337 Latrobe Dr, Newark, DE",19702,2015-11-07,"Listed for sale",269900,3,3,2275,5227,2917,207,174.466666666667
"796",12743,1753,"5 Dempsey Dr, Newark, DE",19713,2015-11-07,"Listed for sale",209900,4,2.5,2050,7405,2917,237,171.266666666667
"797",9444,22365,"354 N Barrington Ct, Newark, DE",19702,2015-11-10,"Listed for sale",224900,3,2.5,1725,2178,2920,57,149.6
"798",8384,22678,"56 Chambord Dr, Newark, DE",19702,2015-11-10,"Listed for sale",153000,2,2.5,1650,3485,2920,272,148.4
"799",311,12306,"805 Birchwood Dr, Newark, DE",19713,2015-11-10,"Listed for sale",139900,3,1,950,8712,2920,20,140.333333333333
"800",722,18660,"11 Creekside Dr, Newark, DE",19702,2015-11-12,"Listed for sale",219900,3,2,1050,6969,2922,322,157.4
"801",6180,12597,"107 Greenfield Rd, Newark, DE",19713,2015-11-13,"Listed for sale",110000,5,2,1525,7840,2923,19,143.866666666667
"802",12758,2337,"956 Rahway Dr, Newark, DE",19711,2015-11-14,"Listed for sale",262000,4,3,2050,9147,2924,193,151.4
"803",6544,18515,"103 Abelia Dr, Newark, DE",19702,2015-11-17,"Listed for sale",196900,3,2.5,1550,2178,2927,59,144.933333333333
"804",1187,9947,"8 Chaucer Dr, Newark, DE",19713,2015-11-19,"Sold",999000,4,2,1125,7405,2929,108,98.9333333333333
"805",4511,10104,"98 Kenmar Dr, Newark, DE",19713,2015-11-19,"Listed for sale",179900,3,1,1400,7405,2929,365,165.866666666667
"806",2838,16963,"32 Thomas Jefferson Blvd, Newark, DE",19702,2015-11-20,"Sold",151200,3,2,1275,6534,2930,151,90.3333333333333
"807",1087,8587,"16 Metten Rd, Newark, DE",19713,2015-11-24,"Listed for sale",189900,3,1,1125,6969,2934,219,163.933333333333
"808",15231,3322,"16 White Dr, Newark, DE",19702,2015-11-24,"Sold",255000,4,3.5,3025,8712,2934,62,83.4666666666667
"809",313,12308,"805 Birchwood Dr, Newark, DE",19713,2015-11-30,"Sold",130000,3,1,950,8712,2940,20,80.4666666666667
"810",11316,13574,"211 Edjil Dr, Newark, DE",19713,2015-12-01,"Listed for sale",229900,4,2.5,1875,7840,2941,339,182.266666666667
"811",14135,1499,"35 Odaniel Ave, Newark, DE",19711,2015-12-01,"Listed for sale",247300,3,2,2350,7840,2941,167,183.466666666667
"812",6182,12599,"107 Greenfield Rd, Newark, DE",19713,2015-12-02,"Sold",122600,5,2,1525,7840,2942,19,75.6
"813",3140,12520,"1023 Richfield Rd, Newark, DE",19713,2015-12-04,"Listed for sale",229900,3,2,1300,7840,2944,80,186
"814",12615,3341,"160 Hawk Dr, Newark, DE",19702,2015-12-04,"Listed for sale",129900,3,1.5,2025,2178,2944,69,175
"815",9263,14045,"30 Edgebrooke Way, Newark, DE",19702,2015-12-09,"Sold",115000,4,1.5,1725,6534,2949,81,75.3333333333333
"816",13556,2654,"102 Stature Dr, Newark, DE",19713,2015-12-10,"Listed for sale",244900,4,3,2200,7840,2950,127,169.666666666667
"817",15535,6350,"229 Margaux Cir, Newark, DE",19702,2015-12-11,"Sold",380000,4,3,3500,7840,2951,51,75.1333333333333
"818",12737,1168,"29 Dempsey Dr, Newark, DE",19713,2015-12-17,"Listed for sale",199500,4,2.5,2050,7841,2957,119,161.8
"819",8182,17840,"59 Helios Ct, Newark, DE",19711,2015-12-17,"Sold",173500,3,3,1650,6098,2957,42,71.2
"820",14174,6183,"20 Pollari Cir, Newark, DE",19702,2015-12-22,"Sold",295000,4,3,2350,9583,2962,66,72.7333333333333
"821",15285,4642,"428 W Hanna Dr, Newark, DE",19702,2015-12-28,"Listed for sale",289900,4,3,3175,9147,2968,280,176.666666666667
"822",5529,10824,"16 Malvern Rd, Newark, DE",19713,2015-12-29,"Listed for sale",209900,4,2.5,1475,8276,2969,100,165.2
"823",11390,18746,"111 W Shetland Ct, Newark, DE",19711,2015-12-30,"Sold",211000,3,1.5,1875,2613,2970,108,76.4
"824",14426,6969,"4 Glen Avon Dr, Newark, DE",19702,2015-12-30,"Sold",340000,4,2.5,2450,8276,2970,140,81.2
"825",6816,14336,"411 Monmouth Pl, Newark, DE",19702,2015-12-30,"Sold",780000,3,2,1575,8276,2970,64,82.3333333333333
"826",12703,4973,"6 Blue Fox Ct, Newark, DE",19711,2016-01-04,"Listed for sale",350000,3,3,2037,9583,2975,322,185.333333333333
"827",13570,3507,"2 Macduff Ct, Newark, DE",19711,2016-01-06,"Listed for sale",272000,4,3,2200,5636,2977,394,190.133333333333
"828",4177,9310,"35 Chippendale Cir, Newark, DE",19713,2016-01-06,"Listed for sale",149900,3,1,1375,7405,2977,142,198.333333333333
"829",9447,22368,"354 N Barrington Ct, Newark, DE",19702,2016-01-06,"Sold",137800,3,2.5,1725,2178,2977,57,81.6666666666667
"830",12761,2340,"956 Rahway Dr, Newark, DE",19711,2016-01-07,"Listed for sale",264900,4,3,2050,9147,2978,139,194.733333333333
"831",12001,15259,"1 Augment Ct, Newark, DE",19713,2016-01-08,"Listed for sale",265000,4,2,1950,7840,2979,284,209.733333333333
"832",5965,14127,"34 Bobby Dr, Newark, DE",19713,2016-01-08,"Sold",190000,4,1.5,1500,7840,2979,80,82.8
"833",4837,22040,"244 Gladstone Way, Bear, DE",19701,2016-01-10,"Listed for sale",169900,2,2,1400,3049,2981,165,196.4
"834",4637,14909,"8 Cauline Ct, Newark, DE",19711,2016-01-10,"Listed for sale",232900,4,1.5,1400,8712,2981,171,193.2
"835",6546,18517,"103 Abelia Dr, Newark, DE",19702,2016-01-15,"Sold",196000,3,2.5,1550,2178,2986,59,73.8666666666667
"836",14485,5416,"1 Donegal Ct, Newark, DE",19702,2016-01-20,"Sold",319000,4,2.5,2500,8276,2991,214,80.9333333333333
"837",15025,8040,"811 S Twin Lakes Blvd, Newark, DE",19711,2016-01-20,"Listed for sale",3e+05,3,3.5,2800,5663,2991,168,181.8
"838",9350,18650,"11 Coralberry Dr, Newark, DE",19702,2016-01-21,"Listed for sale",284900,3,2.5,1725,6969,2992,160,181.333333333333
"839",8162,17181,"4 E Green Valley Cir, Newark, DE",19711,2016-01-22,"Listed for sale",199500,3,2.5,1650,3484,2993,266,193.733333333333
"840",9524,11998,"614 Bonnie Ln, Newark, DE",19713,2016-01-22,"Sold",101000,4,2,1750,7841,2993,259,88.1333333333333
"841",2268,9198,"294 Curtis Ln, Newark, DE",19711,2016-01-26,"Listed for sale",179900,3,1.5,1234,4356,2997,126,197.533333333333
"842",3577,14171,"36 Gill Dr, Newark, DE",19713,2016-01-27,"Listed for sale",160000,3,1,1325,9147,2998,247,205.533333333333
"843",13558,2656,"102 Stature Dr, Newark, DE",19713,2016-01-29,"Listed for sale",244900,4,3,2200,7840,3000,77,202.733333333333
"844",11052,10788,"15 Windflower Dr, Newark, DE",19711,2016-01-29,"Listed for sale",219900,4,1.5,1850,8276,3000,175,195.733333333333
"845",14675,7517,"525 S Twin Lakes Blvd, Newark, DE",19711,2016-01-29,"Sold",250000,3,2.5,2580,3049,3000,286,103.066666666667
"846",12161,10873,"163 Rockrose Dr, Newark, DE",19711,2016-01-30,"Listed for sale",269000,3,2,1970,6970,3001,152,199.2
"847",777,8500,"15 Annabelle St, Newark, DE",19711,2016-02-01,"Listed for sale",3e+05,4,2,1075,3485,3003,241,193.8
"848",3032,9214,"3 Malvern Ave, Newark, DE",19713,2016-02-04,"Listed for sale",169900,3,1,1300,8276,3006,162,178.333333333333
"849",3863,12696,"1110 Maplefield Rd, Newark, DE",19713,2016-02-08,"Listed for sale",143000,3,2,1350,8276,3010,45,171.866666666667
"850",992,8702,"196 Madison Dr, Newark, DE",19711,2016-02-08,"Listed for sale",950000,3,1,1120,1742,3010,143,172.133333333333
"851",12476,5161,"73 Avignon Dr, Newark, DE",19702,2016-02-08,"Listed for sale",274900,4,3,2003,9583,3010,158,163.733333333333
