,Address,Zip,Date,Event,Price,Beds,Baths,SqrFt,LotSize
19135,"14 Chambord Dr, Newark, DE",19702,11/6/10,Price change,172500,3,3,1650,4791
19136,"14 Chambord Dr, Newark, DE",19702,1/15/11,Pending sale,172500,3,3,1650,4791
19137,"14 Chambord Dr, Newark, DE",19702,3/17/11,Sold,172500,3,3,1650,4791
19138,"14 Chambord Dr, Newark, DE",19702,7/5/18,Listed for sale,195000,3,3,1650,4791
19139,"14 Chambord Dr, Newark, DE",19702,7/11/18,Pending sale,195000,3,3,1650,4791
19140,"14 Chambord Dr, Newark, DE",19702,9/12/18,Sold,195000,3,3,1650,4791
19167,"142 Shinn Cir, Wilmington, DE",19808,5/20/17,Listed for sale,275000,3,2.5,1650,3049
19168,"142 Shinn Cir, Wilmington, DE",19808,5/26/17,Pending sale,275000,3,2.5,1650,3049
19169,"142 Shinn Cir, Wilmington, DE",19808,5/27/17,Price change,283000,3,2.5,1650,3049
19170,"142 Shinn Cir, Wilmington, DE",19808,5/28/17,Listing removed,283000,3,2.5,1650,3049
19171,"142 Shinn Cir, Wilmington, DE",19808,6/30/17,Sold,283000,3,2.5,1650,3049
19184,"144 Shinn Cir, Wilmington, DE",19808,3/8/18,Listed for sale,282000,3,2.5,1650,3049
19185,"144 Shinn Cir, Wilmington, DE",19808,3/16/18,Listing removed,282000,3,2.5,1650,3049
19186,"144 Shinn Cir, Wilmington, DE",19808,3/16/18,Pending sale,282000,3,2.5,1650,3049
19187,"144 Shinn Cir, Wilmington, DE",19808,4/30/18,Sold,275000,3,2.5,1650,3049
19491,"203 Dunsmore Dr, Newark, DE",19713,4/2/02,Sold,157000,3,2.5,1650,6534
19492,"203 Dunsmore Dr, Newark, DE",19713,5/5/08,Listed for sale,NA,3,2.5,1650,6534
19493,"203 Dunsmore Dr, Newark, DE",19713,5/30/08,Price change,267570,3,2.5,1650,6534
19494,"203 Dunsmore Dr, Newark, DE",19713,6/12/08,Listing removed,267570,3,2.5,1650,6534
19495,"203 Dunsmore Dr, Newark, DE",19713,7/24/08,Sold,269000,3,2.5,1650,6534
19496,"203 Dunsmore Dr, Newark, DE",19713,5/12/12,Listed for sale,225000,3,2.5,1650,6534
19497,"203 Dunsmore Dr, Newark, DE",19713,6/5/12,Price change,2.00E+05,3,2.5,1650,6534
19498,"203 Dunsmore Dr, Newark, DE",19713,7/17/12,Pending sale,2.00E+05,3,2.5,1650,6534
19499,"203 Dunsmore Dr, Newark, DE",19713,8/4/12,Back on market,2.00E+05,3,2.5,1650,6534
19500,"203 Dunsmore Dr, Newark, DE",19713,8/16/12,Pending sale,2.00E+05,3,2.5,1650,6534
19501,"203 Dunsmore Dr, Newark, DE",19713,8/18/12,Back on market,2.00E+05,3,2.5,1650,6534
19502,"203 Dunsmore Dr, Newark, DE",19713,10/10/12,Pending sale,2.00E+05,3,2.5,1650,6534
19503,"203 Dunsmore Dr, Newark, DE",19713,11/26/12,Price change,210000,3,2.5,1650,6534
19504,"203 Dunsmore Dr, Newark, DE",19713,12/20/12,Price change,2.00E+05,3,2.5,1650,6534
19505,"203 Dunsmore Dr, Newark, DE",19713,12/23/12,Price change,210000,3,2.5,1650,6534
19506,"203 Dunsmore Dr, Newark, DE",19713,1/29/13,Listing removed,210000,3,2.5,1650,6534
19507,"203 Dunsmore Dr, Newark, DE",19713,2/7/13,Sold,210000,3,2.5,1650,6534
19508,"203 Dunsmore Dr, Newark, DE",19713,2/5/19,Listed for sale,259000,3,2.5,1650,6534
19509,"203 Dunsmore Dr, Newark, DE",19713,2/21/19,Pending sale,259000,3,2.5,1650,6534
19510,"203 Dunsmore Dr, Newark, DE",19713,3/16/19,Price change,255000,3,2.5,1650,6534
19511,"203 Dunsmore Dr, Newark, DE",19713,4/2/19,Price change,259000,3,2.5,1650,6534
19512,"203 Dunsmore Dr, Newark, DE",19713,4/18/19,Sold,258000,3,2.5,1650,6534
20180,"34 Sentry Ln, Newark, DE",19711,8/28/02,Sold,770000,3,2,1650,6969
20181,"34 Sentry Ln, Newark, DE",19711,6/20/13,Listed for sale,225000,3,2,1650,6969
20182,"34 Sentry Ln, Newark, DE",19711,7/2/13,Listing removed,225000,3,2,1650,6969
20183,"34 Sentry Ln, Newark, DE",19711,8/19/13,Sold,225000,3,2,1650,6969
20184,"34 Sentry Ln, Newark, DE",19711,1/3/17,Listing removed,175000,3,2,1650,6969
20185,"34 Sentry Ln, Newark, DE",19711,2/1/18,Listing removed,2.00E+05,3,2,1650,6969
20186,"34 Sentry Ln, Newark, DE",19711,9/17/18,Listed for sale,269900,3,2,1650,6969
20187,"34 Sentry Ln, Newark, DE",19711,9/25/18,Price change,259900,3,2,1650,6969
20188,"34 Sentry Ln, Newark, DE",19711,10/2/18,Listing removed,259900,3,2,1650,6969
20189,"34 Sentry Ln, Newark, DE",19711,11/28/18,Sold,252000,3,2,1650,6969
20327,"41 Sentry Ln, Newark, DE",19711,6/23/10,Sold,112500,3,2,1650,8712
20328,"41 Sentry Ln, Newark, DE",19711,9/25/17,Listed for sale,262000,3,2,1650,8712
20329,"41 Sentry Ln, Newark, DE",19711,10/13/17,Listing removed,262000,3,2,1650,8712
20330,"41 Sentry Ln, Newark, DE",19711,11/17/17,Sold,257000,3,2,1650,8712
20517,"5802 Old Capitol Trl, Wilmington, DE",19808,11/10/05,Sold,234000,3,3,1650,9583
20518,"5802 Old Capitol Trl, Wilmington, DE",19808,6/21/16,Listed for sale,265000,3,3,1650,9583
20519,"5802 Old Capitol Trl, Wilmington, DE",19808,9/19/16,Price change,240000,3,3,1650,9583
20520,"5802 Old Capitol Trl, Wilmington, DE",19808,10/20/16,Listing removed,240000,3,3,1650,9583
20521,"5802 Old Capitol Trl, Wilmington, DE",19808,4/27/17,Sold,225000,3,3,1650,9583
21373,"14 Marlyn Rd, Newark, DE",19713,4/14/14,Sold,451010,4,2.5,1650,8276
21374,"14 Marlyn Rd, Newark, DE",19713,6/20/16,Sold,240000,4,2.5,1650,8276
21408,"144 Versailles Ct, Newark, DE",19702,10/27/16,Listed for sale,140000,3,2.5,1650,2178
21409,"144 Versailles Ct, Newark, DE",19702,10/31/16,Listing removed,140000,3,2.5,1650,2178
21410,"144 Versailles Ct, Newark, DE",19702,3/10/17,Sold,956710,3,2.5,1650,2178
21411,"144 Versailles Ct, Newark, DE",19702,7/10/17,Listed for sale,150000,3,2.5,1650,2178
21412,"144 Versailles Ct, Newark, DE",19702,7/25/17,Listing removed,150000,3,2.5,1650,2178
21413,"144 Versailles Ct, Newark, DE",19702,10/3/17,Sold,140500,3,2.5,1650,2178
21414,"144 Versailles Ct, Newark, DE",19702,3/6/19,Listing removed,140000,3,2.5,1650,2178
21424,"15 Versailles Ct, Newark, DE",19702,8/12/16,Listed for sale,179000,3,1.5,1650,2178
21425,"15 Versailles Ct, Newark, DE",19702,8/26/16,Listing removed,179000,3,1.5,1650,2178
21426,"15 Versailles Ct, Newark, DE",19702,10/28/16,Sold,175000,3,1.5,1650,2178
21427,"152 Versailles Ct, Newark, DE",19702,2/21/07,Sold,218000,3,2,1650,5227
21428,"152 Versailles Ct, Newark, DE",19702,4/7/17,Listed for sale,196900,3,2,1650,5227
21429,"152 Versailles Ct, Newark, DE",19702,4/19/17,Listing removed,196900,3,2,1650,5227
21430,"152 Versailles Ct, Newark, DE",19702,4/19/17,Pending sale,196900,3,2,1650,5227
21431,"152 Versailles Ct, Newark, DE",19702,6/2/17,Listed for sale,196900,3,2,1650,5227
21432,"152 Versailles Ct, Newark, DE",19702,6/7/17,Pending sale,196900,3,2,1650,5227
21433,"152 Versailles Ct, Newark, DE",19702,6/7/17,Sold,188000,3,2,1650,5227
21491,"168 Versailles Ct, Newark, DE",19702,4/17/01,Sold,126000,3,2.5,1650,2178
21492,"168 Versailles Ct, Newark, DE",19702,4/5/04,Sold,168900,3,2.5,1650,2178
21493,"168 Versailles Ct, Newark, DE",19702,6/29/06,Sold,215000,3,2.5,1650,2178
21494,"168 Versailles Ct, Newark, DE",19702,6/22/16,Listed for sale,194900,3,2.5,1650,2178
21495,"168 Versailles Ct, Newark, DE",19702,8/5/16,Price change,189900,3,2.5,1650,2178
21496,"168 Versailles Ct, Newark, DE",19702,9/9/16,Price change,184900,3,2.5,1650,2178
21497,"168 Versailles Ct, Newark, DE",19702,10/12/16,Listing removed,184900,3,2.5,1650,2178
21498,"168 Versailles Ct, Newark, DE",19702,12/22/16,Sold,180000,3,2.5,1650,2178
21542,"176 Versailles Ct, Newark, DE",19702,11/11/10,Price change,170000,3,2.5,1650,2178
21543,"176 Versailles Ct, Newark, DE",19702,5/1/11,Price change,165000,3,2.5,1650,2178
21544,"176 Versailles Ct, Newark, DE",19702,5/20/11,Price change,159000,3,2.5,1650,2178
21545,"176 Versailles Ct, Newark, DE",19702,6/23/11,Price change,150000,3,2.5,1650,2178
21546,"176 Versailles Ct, Newark, DE",19702,7/13/11,Price change,142000,3,2.5,1650,2178
21547,"176 Versailles Ct, Newark, DE",19702,8/3/11,Listing removed,142000,3,2.5,1650,2178
21548,"176 Versailles Ct, Newark, DE",19702,10/18/11,Sold,144000,3,2.5,1650,2178
21549,"176 Versailles Ct, Newark, DE",19702,11/21/11,Sold,720000,3,2.5,1650,2178
21550,"176 Versailles Ct, Newark, DE",19702,5/30/14,Listed for sale,183000,3,2.5,1650,2178
21551,"176 Versailles Ct, Newark, DE",19702,6/25/14,Listing removed,183000,3,2.5,1650,2178
21552,"176 Versailles Ct, Newark, DE",19702,7/31/14,Sold,181000,3,2.5,1650,2178
21553,"176 Versailles Ct, Newark, DE",19702,8/7/17,Listed for sale,195000,3,2.5,1650,2178
21554,"176 Versailles Ct, Newark, DE",19702,9/3/17,Listing removed,195000,3,2.5,1650,2178
21555,"176 Versailles Ct, Newark, DE",19702,10/5/17,Sold,192000,3,2.5,1650,2178
21613,"193 Darling St, Newark, DE",19702,3/1/01,Sold,131451,3,2.5,1650,2178
21614,"193 Darling St, Newark, DE",19702,4/23/03,Sold,149900,3,2.5,1650,2178
21615,"193 Darling St, Newark, DE",19702,6/3/16,Listing removed,142500,3,2.5,1650,2178
21616,"193 Darling St, Newark, DE",19702,5/3/19,Sold,2.00E+05,3,2.5,1650,2178
21820,"22 Bastille Loop, Newark, DE",19702,7/17/16,Listed for sale,210000,3,3,1650,6970
21821,"22 Bastille Loop, Newark, DE",19702,8/29/16,Pending sale,210000,3,3,1650,6970
21822,"22 Bastille Loop, Newark, DE",19702,9/20/16,Listing removed,210000,3,3,1650,6970
21823,"22 Bastille Loop, Newark, DE",19702,10/6/16,Sold,206000,3,3,1650,6970
21837,"22 N Sherman Dr, Bear, DE",19701,5/31/16,Listed for sale,185000,3,2.5,1650,3484
21838,"22 N Sherman Dr, Bear, DE",19701,6/5/16,Listing removed,185000,3,2.5,1650,3484
21839,"22 N Sherman Dr, Bear, DE",19701,8/7/16,Sold,185000,3,2.5,1650,3484
22239,"312 N Barrington Ct, Newark, DE",19702,8/7/16,Listed for sale,195000,3,2.5,1650,2178
22240,"312 N Barrington Ct, Newark, DE",19702,8/13/16,Listing removed,195000,3,2.5,1650,2178
22241,"312 N Barrington Ct, Newark, DE",19702,9/23/16,Sold,195000,3,2.5,1650,2178
22321,"341 Norman Dr, Newark, DE",19702,1/24/02,Sold,135000,3,1.5,1650,2613
22322,"341 Norman Dr, Newark, DE",19702,11/19/08,Listed for sale,217000,3,1.5,1650,2613
22323,"341 Norman Dr, Newark, DE",19702,1/18/09,Listing removed,217000,3,1.5,1650,2613
22324,"341 Norman Dr, Newark, DE",19702,5/4/09,Sold,205000,3,1.5,1650,2613
22325,"341 Norman Dr, Newark, DE",19702,5/31/15,Listing removed,135000,3,1.5,1650,2613
22326,"341 Norman Dr, Newark, DE",19702,7/11/17,Listed for sale,199000,3,1.5,1650,2613
22327,"341 Norman Dr, Newark, DE",19702,8/11/17,Price change,195000,3,1.5,1650,2613
22328,"341 Norman Dr, Newark, DE",19702,9/29/17,Listing removed,195000,3,1.5,1650,2613
22329,"341 Norman Dr, Newark, DE",19702,10/31/17,Sold,195000,3,1.5,1650,2613
22401,"360 N Barrington Ct, Newark, DE",19702,2/9/06,Sold,219900,2,3,1650,2178
22402,"360 N Barrington Ct, Newark, DE",19702,1/17/17,Price change,180000,2,3,1650,2178
22403,"360 N Barrington Ct, Newark, DE",19702,2/6/17,Price change,169500,2,3,1650,2178
22404,"360 N Barrington Ct, Newark, DE",19702,7/13/17,Price change,165000,2,3,1650,2178
22405,"360 N Barrington Ct, Newark, DE",19702,8/7/17,Price change,159500,2,3,1650,2178
22406,"360 N Barrington Ct, Newark, DE",19702,8/24/17,Listing removed,159500,2,3,1650,2178
22407,"360 N Barrington Ct, Newark, DE",19702,8/30/18,Listed for sale,212000,2,3,1650,2178
22408,"360 N Barrington Ct, Newark, DE",19702,10/9/18,Price change,207000,2,3,1650,2178
22409,"360 N Barrington Ct, Newark, DE",19702,11/19/18,Pending sale,207000,2,3,1650,2178
22410,"360 N Barrington Ct, Newark, DE",19702,12/21/18,Sold,206000,2,3,1650,2178
22429,"373 N Barrington Ct, Newark, DE",19702,7/3/12,Listed for sale,208900,2,2.5,1650,2178
22430,"373 N Barrington Ct, Newark, DE",19702,8/15/12,Price change,198900,2,2.5,1650,2178
22431,"373 N Barrington Ct, Newark, DE",19702,9/7/12,Pending sale,198900,2,2.5,1650,2178
22432,"373 N Barrington Ct, Newark, DE",19702,9/28/12,Listing removed,198900,2,2.5,1650,2178
22433,"373 N Barrington Ct, Newark, DE",19702,11/8/12,Sold,135000,2,2.5,1650,2178
22434,"373 N Barrington Ct, Newark, DE",19702,11/8/17,Listed for sale,210000,2,2.5,1650,2178
22435,"373 N Barrington Ct, Newark, DE",19702,3/6/18,Listing removed,206500,2,2.5,1650,2178
22436,"373 N Barrington Ct, Newark, DE",19702,5/7/18,Sold,203000,2,2.5,1650,2178
22596,"5 Versailles Ct, Newark, DE",19702,7/2/01,Sold,629500,3,2.5,1650,2178
22597,"5 Versailles Ct, Newark, DE",19702,5/23/14,Listed for sale,179900,3,2.5,1650,2178
22598,"5 Versailles Ct, Newark, DE",19702,6/10/14,Listing removed,179900,3,2.5,1650,2178
22599,"5 Versailles Ct, Newark, DE",19702,7/28/14,Sold,180000,3,2.5,1650,2178
22600,"5 Versailles Ct, Newark, DE",19702,8/26/17,Listed for sale,192000,3,2.5,1650,2178
22601,"5 Versailles Ct, Newark, DE",19702,10/10/17,Pending sale,192000,3,2.5,1650,2178
22602,"5 Versailles Ct, Newark, DE",19702,10/11/17,Listing removed,192000,3,2.5,1650,2178
22603,"5 Versailles Ct, Newark, DE",19702,10/27/17,Sold,195000,3,2.5,1650,2178
22675,"56 Chambord Dr, Newark, DE",19702,9/27/11,Price change,120000,2,2.5,1650,3485
22676,"56 Chambord Dr, Newark, DE",19702,10/3/11,Listing removed,120000,2,2.5,1650,3485
22677,"56 Chambord Dr, Newark, DE",19702,8/25/15,Listing removed,153000,2,2.5,1650,3485
22678,"56 Chambord Dr, Newark, DE",19702,11/10/15,Listed for sale,153000,2,2.5,1650,3485
22679,"56 Chambord Dr, Newark, DE",19702,1/7/16,Price change,152000,2,2.5,1650,3485
22680,"56 Chambord Dr, Newark, DE",19702,8/8/16,Sold,150000,2,2.5,1650,3485
22744,"66 Chambord Dr, Newark, DE",19702,7/9/18,Listed for sale,214900,3,2.5,1650,3484
22745,"66 Chambord Dr, Newark, DE",19702,7/17/18,Pending sale,214900,3,2.5,1650,3484
22746,"66 Chambord Dr, Newark, DE",19702,7/20/18,Listing removed,214900,3,2.5,1650,3484
22747,"66 Chambord Dr, Newark, DE",19702,8/28/18,Listed for sale,214900,3,2.5,1650,3484
22748,"66 Chambord Dr, Newark, DE",19702,8/28/18,Pending sale,214900,3,2.5,1650,3484
22749,"66 Chambord Dr, Newark, DE",19702,10/5/18,Listing removed,214900,3,2.5,1650,3484
22750,"66 Chambord Dr, Newark, DE",19702,10/8/18,Sold,212000,3,2.5,1650,3484
22823,"76 Chambord Dr, Newark, DE",19702,5/22/13,Listed for sale,150000,2,2,1650,1742
22824,"76 Chambord Dr, Newark, DE",19702,9/5/13,Price change,135000,2,2,1650,1742
22825,"76 Chambord Dr, Newark, DE",19702,10/25/13,Listing removed,135000,2,2,1650,1742
22826,"76 Chambord Dr, Newark, DE",19702,3/31/14,Sold,135000,2,2,1650,1742
22827,"76 Chambord Dr, Newark, DE",19702,8/11/17,Listed for sale,179900,2,2,1650,1742
22828,"76 Chambord Dr, Newark, DE",19702,8/17/17,Listing removed,179900,2,2,1650,1742
22829,"76 Chambord Dr, Newark, DE",19702,10/17/17,Sold,183000,2,2,1650,1742
22830,"78 Chambord Dr, Newark, DE",19702,7/2/03,Sold,147000,3,1.5,1650,2178
22831,"78 Chambord Dr, Newark, DE",19702,4/27/16,Listed for sale,170000,3,1.5,1650,2178
22832,"78 Chambord Dr, Newark, DE",19702,6/17/16,Price change,153000,3,1.5,1650,2178
22833,"78 Chambord Dr, Newark, DE",19702,8/8/16,Listing removed,153000,3,1.5,1650,2178
22834,"78 Chambord Dr, Newark, DE",19702,9/28/16,Sold,143000,3,1.5,1650,2178
22835,"78 Chambord Dr, Newark, DE",19702,11/10/16,Listing removed,135000,3,1.5,1650,2178
22880,"83 Versailles Ct, Newark, DE",19702,4/1/04,Sold,160500,3,1.5,1650,2178
22881,"83 Versailles Ct, Newark, DE",19702,6/26/06,Sold,208000,3,1.5,1650,2178
22882,"83 Versailles Ct, Newark, DE",19702,4/28/15,Listed for sale,170000,3,1.5,1650,2178
22883,"83 Versailles Ct, Newark, DE",19702,8/26/15,Listing removed,170000,3,1.5,1650,2178
22884,"83 Versailles Ct, Newark, DE",19702,7/14/16,Listed for sale,7.00E+05,3,1.5,1650,2178
22885,"83 Versailles Ct, Newark, DE",19702,7/15/16,Pending sale,7.00E+05,3,1.5,1650,2178
22886,"83 Versailles Ct, Newark, DE",19702,8/5/16,Listing removed,7.00E+05,3,1.5,1650,2178
22887,"83 Versailles Ct, Newark, DE",19702,2/6/17,Listed for sale,970000,3,1.5,1650,2178
22888,"83 Versailles Ct, Newark, DE",19702,2/24/17,Pending sale,970000,3,1.5,1650,2178
22889,"83 Versailles Ct, Newark, DE",19702,3/3/17,Listing removed,970000,3,1.5,1650,2178
22890,"83 Versailles Ct, Newark, DE",19702,7/12/17,Listed for sale,214900,3,1.5,1650,2178
22891,"83 Versailles Ct, Newark, DE",19702,7/19/17,Price change,211900,3,1.5,1650,2178
22892,"83 Versailles Ct, Newark, DE",19702,8/1/17,Price change,209900,3,1.5,1650,2178
22893,"83 Versailles Ct, Newark, DE",19702,8/9/17,Price change,206900,3,1.5,1650,2178
22894,"83 Versailles Ct, Newark, DE",19702,8/16/17,Price change,205900,3,1.5,1650,2178
22895,"83 Versailles Ct, Newark, DE",19702,8/21/17,Price change,204900,3,1.5,1650,2178
22896,"83 Versailles Ct, Newark, DE",19702,8/29/17,Price change,203000,3,1.5,1650,2178
22897,"83 Versailles Ct, Newark, DE",19702,9/6/17,Price change,201000,3,1.5,1650,2178
22898,"83 Versailles Ct, Newark, DE",19702,9/19/17,Price change,199900,3,1.5,1650,2178
22899,"83 Versailles Ct, Newark, DE",19702,9/26/17,Price change,198900,3,1.5,1650,2178
22900,"83 Versailles Ct, Newark, DE",19702,10/4/17,Pending sale,198900,3,1.5,1650,2178
22901,"83 Versailles Ct, Newark, DE",19702,10/23/17,Back on market,198900,3,1.5,1650,2178
22902,"83 Versailles Ct, Newark, DE",19702,10/25/17,Listing removed,198900,3,1.5,1650,2178
22903,"83 Versailles Ct, Newark, DE",19702,10/25/17,Pending sale,198900,3,1.5,1650,2178
22904,"83 Versailles Ct, Newark, DE",19702,11/10/17,Sold,198900,3,1.5,1650,2178
22922,"88 Versailles Ct, Newark, DE",19702,12/10/01,Sold,119500,2,1.1,1650,2178
22923,"88 Versailles Ct, Newark, DE",19702,6/1/07,Sold,218900,2,1.1,1650,2178
22924,"88 Versailles Ct, Newark, DE",19702,2/19/13,Listing removed,120000,2,1.1,1650,2178
22925,"88 Versailles Ct, Newark, DE",19702,6/26/13,Listing removed,125000,2,1.1,1650,2178
22926,"88 Versailles Ct, Newark, DE",19702,7/27/14,Listing removed,125000,2,1.1,1650,2178
22927,"88 Versailles Ct, Newark, DE",19702,3/27/17,Listing removed,125000,2,1.1,1650,2178
22928,"88 Versailles Ct, Newark, DE",19702,4/27/18,Listed for sale,189000,2,1.1,1650,2178
22929,"88 Versailles Ct, Newark, DE",19702,5/4/18,Listing removed,189000,2,1.1,1650,2178
22930,"88 Versailles Ct, Newark, DE",19702,6/15/18,Sold,189000,2,1.1,1650,2178
22957,"92 Versailles Ct, Newark, DE",19702,1/23/03,Sold,136000,3,2.5,1650,2613
22958,"92 Versailles Ct, Newark, DE",19702,2/8/05,Sold,178500,3,2.5,1650,2613
22959,"92 Versailles Ct, Newark, DE",19702,3/26/10,Listed for sale,189900,3,2.5,1650,2613
22960,"92 Versailles Ct, Newark, DE",19702,4/14/10,Listing removed,189900,3,2.5,1650,2613
22961,"92 Versailles Ct, Newark, DE",19702,5/20/10,Sold,189900,3,2.5,1650,2613
22962,"92 Versailles Ct, Newark, DE",19702,5/20/17,Listed for sale,189900,3,2.5,1650,2613
22963,"92 Versailles Ct, Newark, DE",19702,5/22/17,Listing removed,189900,3,2.5,1650,2613
22964,"92 Versailles Ct, Newark, DE",19702,7/20/17,Sold,189900,3,2.5,1650,2613
10020,"89 Martindale Dr, Newark, DE",19713,10/24/17,Sold,130000,3,2,1655,9147
10021,"89 Martindale Dr, Newark, DE",19713,11/30/17,Listed for sale,130000,3,2,1655,9147
10022,"89 Martindale Dr, Newark, DE",19713,1/16/18,Listing removed,130000,3,2,1655,9147
10023,"89 Martindale Dr, Newark, DE",19713,1/16/18,Pending sale,130000,3,2,1655,9147
10024,"89 Martindale Dr, Newark, DE",19713,4/3/18,Sold,130000,3,2,1655,9147
10025,"89 Martindale Dr, Newark, DE",19713,7/21/18,Listed for sale,229900,3,2,1655,9147
10026,"89 Martindale Dr, Newark, DE",19713,8/26/18,Price change,224900,3,2,1655,9147
10027,"89 Martindale Dr, Newark, DE",19713,9/4/18,Price change,219900,3,2,1655,9147
10028,"89 Martindale Dr, Newark, DE",19713,9/25/18,Pending sale,219900,3,2,1655,9147
10029,"89 Martindale Dr, Newark, DE",19713,11/12/18,Price change,217900,3,2,1655,9147
10030,"89 Martindale Dr, Newark, DE",19713,12/17/18,Pending sale,217900,3,2,1655,9147
10031,"89 Martindale Dr, Newark, DE",19713,1/12/19,Sold,214500,3,2,1655,9147
22765,"69 Highland Cir, Newark, DE",19713,9/13/01,Sold,133000,3,2.5,1660,3049
22766,"69 Highland Cir, Newark, DE",19713,7/8/14,Listed for sale,195000,3,2.5,1660,3049
22767,"69 Highland Cir, Newark, DE",19713,7/29/14,Listing removed,195000,3,2.5,1660,3049
