"","X","Address","Zip","Date","Event","Price","Beds","Baths","SqrFt","LotSize"
"1085",8585,"16 Metten Rd, Newark, DE",19713,"3/6/12","Listed for sale",199900,3,1,"1125",6969
"1086",8586,"16 Metten Rd, Newark, DE",19713,"3/7/12","Listing removed",199900,3,1,"1125",6969
"1087",8587,"16 Metten Rd, Newark, DE",19713,"11/24/15","Listed for sale",189900,3,1,"1125",6969
"1088",8588,"16 Metten Rd, Newark, DE",19713,"3/10/16","Price change",185500,3,1,"1125",6969
"1089",8589,"16 Metten Rd, Newark, DE",19713,"4/5/16","Price change",177700,3,1,"1125",6969
"1090",8590,"16 Metten Rd, Newark, DE",19713,"5/16/16","Listing removed",177700,3,1,"1125",6969
"1091",8591,"16 Metten Rd, Newark, DE",19713,"6/30/16","Sold",180000,3,1,"1125",6969
"1092",8654,"179 Brookside Blvd, Newark, DE",19713,"4/29/03","Sold",129900,3,2,"1125",9147
"1093",8655,"179 Brookside Blvd, Newark, DE",19713,"3/29/16","Listed for sale",999000,3,2,"1125",9147
"1094",8656,"179 Brookside Blvd, Newark, DE",19713,"4/26/16","Listing removed",999000,3,2,"1125",9147
"1095",8657,"179 Brookside Blvd, Newark, DE",19713,"5/13/16","Sold",108300,3,2,"1125",9147
"1096",8658,"179 Brookside Blvd, Newark, DE",19713,"10/29/16","Listed for sale",209900,3,2,"1125",9147
"1097",8659,"179 Brookside Blvd, Newark, DE",19713,"12/2/16","Listing removed",209900,3,2,"1125",9147
"1098",8660,"179 Brookside Blvd, Newark, DE",19713,"12/2/16","Pending sale",209900,3,2,"1125",9147
"1099",8661,"179 Brookside Blvd, Newark, DE",19713,"1/6/17","Sold",205000,3,2,"1125",9147
"1100",8913,"23 Carlisle Rd, Newark, DE",19713,"9/26/17","Listed for sale",184900,3,1.5,"1125",7405
"1101",8914,"23 Carlisle Rd, Newark, DE",19713,"10/11/17","Pending sale",184900,3,1.5,"1125",7405
"1102",8915,"23 Carlisle Rd, Newark, DE",19713,"10/31/17","Sold",184900,3,1.5,"1125",7405
"1103",9015,"24 Madison Dr, Newark, DE",19711,"4/2/08","Listed for sale",145000,3,1,"1125",3049
"1104",9016,"24 Madison Dr, Newark, DE",19711,"5/4/08","Listing removed",145000,3,1,"1125",3049
"1105",9017,"24 Madison Dr, Newark, DE",19711,"7/3/08","Sold",145000,3,1,"1125",3049
"1106",9018,"24 Madison Dr, Newark, DE",19711,"10/28/11","Listing removed",110000,3,1,"1125",3049
"1107",9019,"24 Madison Dr, Newark, DE",19711,"4/10/18","Listed for sale",134900,3,1,"1125",3049
"1108",9020,"24 Madison Dr, Newark, DE",19711,"4/18/18","Pending sale",134900,3,1,"1125",3049
"1109",9021,"24 Madison Dr, Newark, DE",19711,"5/29/18","Sold",134900,3,1,"1125",3049
"1110",9022,"24 Madison Dr, Newark, DE",19711,"6/6/18","Listing removed",130000,3,1,"1125",3049
"1111",9114,"27 Montvale Rd, Newark, DE",19713,"5/30/07","Sold",205000,3,1,"1125",6969
"1112",9115,"27 Montvale Rd, Newark, DE",19713,"5/22/12","Listing removed",110000,3,1,"1125",6969
"1113",9116,"27 Montvale Rd, Newark, DE",19713,"6/20/14","Listing removed",110000,3,1,"1125",6969
"1114",9117,"27 Montvale Rd, Newark, DE",19713,"7/31/17","Listed for sale",174900,3,1,"1125",6969
"1115",9118,"27 Montvale Rd, Newark, DE",19713,"8/8/17","Price change",167500,3,1,"1125",6969
"1116",9119,"27 Montvale Rd, Newark, DE",19713,"9/6/17","Price change",159900,3,1,"1125",6969
"1117",9120,"27 Montvale Rd, Newark, DE",19713,"9/28/17","Listing removed",159900,3,1,"1125",6969
"1118",9121,"27 Montvale Rd, Newark, DE",19713,"11/6/17","Listed for sale",159900,3,1,"1125",6969
"1119",9122,"27 Montvale Rd, Newark, DE",19713,"11/10/17","Listing removed",159900,3,1,"1125",6969
"1120",9123,"27 Montvale Rd, Newark, DE",19713,"12/21/17","Sold",165000,3,1,"1125",6969
"1121",9211,"3 Chaucer Dr, Newark, DE",19713,"9/10/10","Price change",185000,3,1,"1125",7405
"1122",9212,"3 Chaucer Dr, Newark, DE",19713,"10/1/10","Sold",162500,3,1,"1125",7405
"1123",9213,"3 Chaucer Dr, Newark, DE",19713,"10/23/16","Sold",118000,3,1,"1125",7405
"1124",9426,"42 Martindale Dr, Newark, DE",19713,"3/8/07","Sold",8e+05,3,1,"1125",6969
"1125",9427,"42 Martindale Dr, Newark, DE",19713,"9/19/07","Sold",186000,3,1,"1125",6969
"1126",9428,"42 Martindale Dr, Newark, DE",19713,"2/2/17","Listed for sale",189900,3,1,"1125",6969
"1127",9429,"42 Martindale Dr, Newark, DE",19713,"2/15/17","Price change",184900,3,1,"1125",6969
"1128",9430,"42 Martindale Dr, Newark, DE",19713,"3/19/17","Price change",182900,3,1,"1125",6969
"1129",9431,"42 Martindale Dr, Newark, DE",19713,"4/4/17","Price change",179900,3,1,"1125",6969
"1130",9432,"42 Martindale Dr, Newark, DE",19713,"4/27/17","Price change",175000,3,1,"1125",6969
"1131",9433,"42 Martindale Dr, Newark, DE",19713,"5/18/17","Price change",174000,3,1,"1125",6969
"1132",9434,"42 Martindale Dr, Newark, DE",19713,"5/23/17","Pending sale",179900,3,1,"1125",6969
"1133",9435,"42 Martindale Dr, Newark, DE",19713,"5/23/17","Price change",179900,3,1,"1125",6969
"1134",9436,"42 Martindale Dr, Newark, DE",19713,"6/30/17","Sold",180000,3,1,"1125",6969
"1135",9489,"45 Madison Dr, Newark, DE",19711,"6/25/04","Sold",960000,3,1,"1125",2178
"1136",9490,"45 Madison Dr, Newark, DE",19711,"3/1/18","Price change",117500,3,1,"1125",2178
"1137",9491,"45 Madison Dr, Newark, DE",19711,"3/11/18","Listing removed",117500,3,1,"1125",2178
"1138",9492,"45 Madison Dr, Newark, DE",19711,"7/20/18","Listed for sale",129000,3,1,"1125",2178
"1139",9493,"45 Madison Dr, Newark, DE",19711,"8/13/18","Price change",119900,3,1,"1125",2178
"1140",9494,"45 Madison Dr, Newark, DE",19711,"9/12/18","Listing removed",119900,3,1,"1125",2178
"1141",9495,"45 Madison Dr, Newark, DE",19711,"10/31/18","Sold",115750,3,1,"1125",2178
"1142",9506,"46 Meadow Ln, Newark, DE",19713,"7/12/16","Listed for sale",144900,3,1,"1125",6969
"1143",9507,"46 Meadow Ln, Newark, DE",19713,"7/25/16","Listing removed",144900,3,1,"1125",6969
"1144",9508,"46 Meadow Ln, Newark, DE",19713,"8/5/16","Sold",139000,3,1,"1125",6969
"1145",9592,"51 Carlisle Rd, Newark, DE",19713,"4/11/07","Sold",190000,3,1,"1125",7405
"1146",9593,"51 Carlisle Rd, Newark, DE",19713,"5/5/17","Listed for sale",179900,3,1,"1125",7405
"1147",9594,"51 Carlisle Rd, Newark, DE",19713,"6/27/17","Price change",177900,3,1,"1125",7405
"1148",9595,"51 Carlisle Rd, Newark, DE",19713,"7/24/17","Price change",176900,3,1,"1125",7405
"1149",9596,"51 Carlisle Rd, Newark, DE",19713,"9/1/17","Price change",180000,3,1,"1125",7405
"1150",9597,"51 Carlisle Rd, Newark, DE",19713,"10/2/17","Price change",174900,3,1,"1125",7405
"1151",9598,"51 Carlisle Rd, Newark, DE",19713,"11/29/17","Listing removed",174900,3,1,"1125",7405
"1152",9599,"51 Carlisle Rd, Newark, DE",19713,"1/29/18","Listed for sale",175000,3,1,"1125",7405
"1153",9600,"51 Carlisle Rd, Newark, DE",19713,"3/8/18","Listing removed",175000,3,1,"1125",7405
"1154",9601,"51 Carlisle Rd, Newark, DE",19713,"3/30/18","Sold",178000,3,1,"1125",7405
"1155",9651,"55 Madison Dr, Newark, DE",19711,"8/1/18","Listed for sale",124900,3,1,"1125",1742
"1156",9652,"55 Madison Dr, Newark, DE",19711,"8/10/18","Listing removed",124900,3,1,"1125",1742
"1157",9653,"55 Madison Dr, Newark, DE",19711,"9/11/18","Sold",115000,3,1,"1125",1742
"1158",9683,"6 Montrose Dr, Newark, DE",19713,"5/3/17","Listed for sale",199850,3,2,"1125",9583
"1159",9684,"6 Montrose Dr, Newark, DE",19713,"6/17/17","Listing removed",199850,3,2,"1125",9583
"1160",9685,"6 Montrose Dr, Newark, DE",19713,"7/31/17","Sold",199850,3,2,"1125",9583
"1161",9707,"61 Martindale Dr, Newark, DE",19713,"6/29/17","Listed for sale",193500,3,1,"1125",6969
"1162",9708,"61 Martindale Dr, Newark, DE",19713,"7/13/17","Price change",185000,3,1,"1125",6969
"1163",9709,"61 Martindale Dr, Newark, DE",19713,"8/15/17","Pending sale",185000,3,1,"1125",6969
"1164",9710,"61 Martindale Dr, Newark, DE",19713,"8/16/17","Listing removed",185000,3,1,"1125",6969
"1165",9711,"61 Martindale Dr, Newark, DE",19713,"9/1/17","Sold",181500,3,1,"1125",6969
"1166",9870,"72 Martindale Dr, Newark, DE",19713,"3/5/19","Listed for sale",179900,3,1,"1125",6969
"1167",9871,"72 Martindale Dr, Newark, DE",19713,"4/23/19","Pending sale",179900,3,1,"1125",6969
"1168",9872,"72 Martindale Dr, Newark, DE",19713,"5/25/19","Listing removed",179900,3,1,"1125",6969
"1169",9873,"72 Martindale Dr, Newark, DE",19713,"6/4/19","Sold",176900,3,1,"1125",6969
"1170",9896,"74 Martindale Dr, Newark, DE",19713,"10/14/03","Sold",104000,3,1,"1125",6969
"1171",9897,"74 Martindale Dr, Newark, DE",19713,"5/7/04","Sold",149900,3,1,"1125",6969
"1172",9898,"74 Martindale Dr, Newark, DE",19713,"8/30/09","Listed for sale",199900,3,1,"1125",6969
"1173",9899,"74 Martindale Dr, Newark, DE",19713,"9/11/09","Price change",189900,3,1,"1125",6969
"1174",9900,"74 Martindale Dr, Newark, DE",19713,"9/24/09","Price change",182000,3,1,"1125",6969
"1175",9901,"74 Martindale Dr, Newark, DE",19713,"10/9/09","Price change",179000,3,1,"1125",6969
"1176",9902,"74 Martindale Dr, Newark, DE",19713,"12/9/09","Listing removed",179000,3,1,"1125",6969
"1177",9903,"74 Martindale Dr, Newark, DE",19713,"5/25/16","Sold",204123,3,1,"1125",6969
"1178",9904,"74 Martindale Dr, Newark, DE",19713,"9/3/16","Listed for sale",189900,3,1,"1125",6969
"1179",9905,"74 Martindale Dr, Newark, DE",19713,"10/15/16","Listing removed",189900,3,1,"1125",6969
"1180",9906,"74 Martindale Dr, Newark, DE",19713,"10/26/16","Sold",187900,3,1,"1125",6969
"1181",9941,"8 Chaucer Dr, Newark, DE",19713,"6/30/15","Sold",142500,4,2,"1125",7405
"1182",9942,"8 Chaucer Dr, Newark, DE",19713,"8/3/15","Listed for sale",128500,4,2,"1125",7405
"1183",9943,"8 Chaucer Dr, Newark, DE",19713,"9/4/15","Price change",119900,4,2,"1125",7405
"1184",9944,"8 Chaucer Dr, Newark, DE",19713,"10/11/15","Price change",109900,4,2,"1125",7405
"1185",9945,"8 Chaucer Dr, Newark, DE",19713,"10/28/15","Pending sale",109900,4,2,"1125",7405
"1186",9946,"8 Chaucer Dr, Newark, DE",19713,"10/29/15","Listing removed",109900,4,2,"1125",7405
"1187",9947,"8 Chaucer Dr, Newark, DE",19713,"11/19/15","Sold",999000,4,2,"1125",7405
"1188",9948,"8 Chaucer Dr, Newark, DE",19713,"4/20/16","Listed for sale",199900,4,2,"1125",7405
"1189",9949,"8 Chaucer Dr, Newark, DE",19713,"4/21/16","Price change",194900,4,2,"1125",7405
"1190",9950,"8 Chaucer Dr, Newark, DE",19713,"9/2/16","Listing removed",194900,4,2,"1125",7405
"1191",9951,"8 Chaucer Dr, Newark, DE",19713,"9/13/16","Sold",188000,4,2,"1125",7405
"1192",10109,"98 Mercer Dr, Newark, DE",19713,"5/16/17","Listed for sale",170000,3,1,"1125",8712
"1193",10110,"98 Mercer Dr, Newark, DE",19713,"6/7/17","Price change",167000,3,1,"1125",8712
"1194",10111,"98 Mercer Dr, Newark, DE",19713,"7/12/17","Price change",159900,3,1,"1125",8712
"1195",10112,"98 Mercer Dr, Newark, DE",19713,"7/21/17","Listing removed",159900,3,1,"1125",8712
"1196",10113,"98 Mercer Dr, Newark, DE",19713,"7/21/17","Pending sale",159900,3,1,"1125",8712
"1197",10114,"98 Mercer Dr, Newark, DE",19713,"8/25/17","Sold",161500,3,1,"1125",8712
"1198",10803,"155 Madison Dr, Newark, DE",19711,"6/6/16","Listed for sale",129900,4,2,"1125",2613
"1199",10804,"155 Madison Dr, Newark, DE",19711,"7/6/16","Listing removed",129900,4,2,"1125",2613
"1200",10805,"155 Madison Dr, Newark, DE",19711,"7/28/16","Sold",122000,4,2,"1125",2613
"1201",10806,"159 Madison Dr, Newark, DE",19711,"6/28/02","Sold",8e+05,3,1,"1125",2613
"1202",10807,"159 Madison Dr, Newark, DE",19711,"7/12/18","Listed for sale",114000,3,1,"1125",2613
"1203",10808,"159 Madison Dr, Newark, DE",19711,"8/1/18","Pending sale",114000,3,1,"1125",2613
"1204",10809,"159 Madison Dr, Newark, DE",19711,"9/5/18","Sold",103500,3,1,"1125",2613
"1205",10810,"159 Madison Dr, Newark, DE",19711,"10/12/18","Sold",103500,3,1,"1125",2613
"1206",10855,"161 Madison Dr, Newark, DE",19711,"8/5/04","Sold",120000,3,2,"1125",1742
"1207",10856,"161 Madison Dr, Newark, DE",19711,"8/2/06","Sold",140000,3,2,"1125",1742
"1208",10857,"161 Madison Dr, Newark, DE",19711,"12/4/18","Listed for sale",132900,3,2,"1125",1742
"1209",10858,"161 Madison Dr, Newark, DE",19711,"12/18/18","Price change",127900,3,2,"1125",1742
"1210",10859,"161 Madison Dr, Newark, DE",19711,"1/25/19","Price change",124000,3,2,"1125",1742
"1211",10860,"161 Madison Dr, Newark, DE",19711,"4/3/19","Pending sale",124000,3,2,"1125",1742
"1212",10861,"161 Madison Dr, Newark, DE",19711,"5/3/19","Listing removed",124000,3,2,"1125",1742
"1213",10862,"161 Madison Dr, Newark, DE",19711,"5/6/19","Sold",110000,3,2,"1125",1742
"1214",10882,"17 Martell Rd, Newark, DE",19713,"8/3/18","Sold",178352,3,1,"1125",7840
"1215",10883,"17 Martell Rd, Newark, DE",19713,"10/5/18","Listed for sale",209900,3,1,"1125",7840
"1216",10884,"17 Martell Rd, Newark, DE",19713,"10/16/18","Price change",199900,3,1,"1125",7840
"1217",10885,"17 Martell Rd, Newark, DE",19713,"10/29/18","Price change",197500,3,1,"1125",7840
"1218",10886,"17 Martell Rd, Newark, DE",19713,"11/5/18","Price change",194900,3,1,"1125",7840
"1219",10887,"17 Martell Rd, Newark, DE",19713,"11/26/18","Price change",192500,3,1,"1125",7840
"1220",10888,"17 Martell Rd, Newark, DE",19713,"12/19/18","Price change",189900,3,1,"1125",7840
"1221",10889,"17 Martell Rd, Newark, DE",19713,"1/8/19","Pending sale",189900,3,1,"1125",7840
"1222",10890,"17 Martell Rd, Newark, DE",19713,"2/28/19","Sold",189900,3,1,"1125",7840
"1223",10898,"178 Brookside Blvd, Newark, DE",19713,"11/21/05","Sold",860000,3,1,"1125",9583
"1224",10899,"178 Brookside Blvd, Newark, DE",19713,"3/31/06","Sold",187000,3,1,"1125",9583
"1225",10900,"178 Brookside Blvd, Newark, DE",19713,"7/28/11","Listed for sale",189000,3,1,"1125",9583
"1226",10901,"178 Brookside Blvd, Newark, DE",19713,"10/3/11","Price change",184000,3,1,"1125",9583
"1227",10902,"178 Brookside Blvd, Newark, DE",19713,"11/4/11","Price change",179900,3,1,"1125",9583
"1228",10903,"178 Brookside Blvd, Newark, DE",19713,"11/16/11","Pending sale",179900,3,1,"1125",9583
"1229",10904,"178 Brookside Blvd, Newark, DE",19713,"1/4/12","Listing removed",179900,3,1,"1125",9583
"1230",10905,"178 Brookside Blvd, Newark, DE",19713,"1/10/12","Sold",176200,3,1,"1125",9583
"1231",10906,"178 Brookside Blvd, Newark, DE",19713,"10/12/15","Listed for sale",205000,3,1,"1125",9583
"1232",10907,"178 Brookside Blvd, Newark, DE",19713,"10/29/15","Price change",199900,3,1,"1125",9583
"1233",10908,"178 Brookside Blvd, Newark, DE",19713,"2/29/16","Listing removed",199900,3,1,"1125",9583
"1234",10909,"178 Brookside Blvd, Newark, DE",19713,"1/9/17","Listed for sale",204900,3,1,"1125",9583
"1235",10910,"178 Brookside Blvd, Newark, DE",19713,"3/7/17","Price change",199599,3,1,"1125",9583
"1236",10911,"178 Brookside Blvd, Newark, DE",19713,"4/6/17","Price change",199000,3,1,"1125",9583
"1237",10912,"178 Brookside Blvd, Newark, DE",19713,"4/20/17","Listing removed",199000,3,1,"1125",9583
"1238",10913,"178 Brookside Blvd, Newark, DE",19713,"4/20/17","Pending sale",199000,3,1,"1125",9583
"1239",10914,"178 Brookside Blvd, Newark, DE",19713,"5/30/17","Sold",193000,3,1,"1125",9583
"1240",11056,"21 Sanford Dr, Newark, DE",19713,"2/29/16","Listed for sale",165000,3,1,"1125",7840
"1241",11057,"21 Sanford Dr, Newark, DE",19713,"5/3/16","Pending sale",165000,3,1,"1125",7840
"1242",11058,"21 Sanford Dr, Newark, DE",19713,"5/9/16","Back on market",165000,3,1,"1125",7840
"1243",11059,"21 Sanford Dr, Newark, DE",19713,"5/31/16","Listing removed",165000,3,1,"1125",7840
"1244",11060,"21 Sanford Dr, Newark, DE",19713,"2/21/17","Sold",163000,3,1,"1125",7840
"1245",11506,"37 Madison Dr, Newark, DE",19711,"4/14/14","Listed for sale",850000,3,1,"1125",4356
"1246",11507,"37 Madison Dr, Newark, DE",19711,"4/28/14","Listing removed",850000,3,1,"1125",4356
"1247",11508,"37 Madison Dr, Newark, DE",19711,"4/30/14","Sold",171000,3,1,"1125",4356
"1248",11509,"37 Madison Dr, Newark, DE",19711,"11/18/15","Listing removed",110000,3,1,"1125",4356
"1249",11510,"37 Madison Dr, Newark, DE",19711,"2/24/19","Price change",110000,3,1,"1125",4356
"1250",11511,"37 Madison Dr, Newark, DE",19711,"3/1/19","Listing removed",110000,3,1,"1125",4356
"1251",11512,"37 Madison Dr, Newark, DE",19711,"4/23/19","Sold",103000,3,1,"1125",4356
"1252",11819,"515 Banyan Rd, Newark, DE",19713,"12/28/01","Sold",127000,3,1,"1125",8712
"1253",11820,"515 Banyan Rd, Newark, DE",19713,"10/23/08","Listed for sale",207500,3,1,"1125",8712
"1254",11821,"515 Banyan Rd, Newark, DE",19713,"12/6/08","Price change",2e+05,3,1,"1125",8712
"1255",11822,"515 Banyan Rd, Newark, DE",19713,"1/13/09","Listing removed",2e+05,3,1,"1125",8712
"1256",11823,"515 Banyan Rd, Newark, DE",19713,"7/16/10","Listed for sale",190000,3,1,"1125",8712
"1257",11824,"515 Banyan Rd, Newark, DE",19713,"8/26/10","Price change",180000,3,1,"1125",8712
"1258",11825,"515 Banyan Rd, Newark, DE",19713,"10/11/10","Listing removed",180000,3,1,"1125",8712
"1259",11826,"515 Banyan Rd, Newark, DE",19713,"11/19/10","Sold",180000,3,1,"1125",8712
"1260",11827,"515 Banyan Rd, Newark, DE",19713,"8/24/16","Listed for sale",2e+05,3,1,"1125",8712
"1261",11828,"515 Banyan Rd, Newark, DE",19713,"9/7/16","Price change",195000,3,1,"1125",8712
"1262",11829,"515 Banyan Rd, Newark, DE",19713,"9/23/16","Price change",1949950,3,1,"1125",8712
"1263",11830,"515 Banyan Rd, Newark, DE",19713,"10/12/16","Price change",1949900,3,1,"1125",8712
"1264",11831,"515 Banyan Rd, Newark, DE",19713,"10/18/16","Listing removed",194990,3,1,"1125",8712
"1265",11832,"515 Banyan Rd, Newark, DE",19713,"12/7/16","Sold",190000,3,1,"1125",8712
"1266",12025,"620 Lisbeth Rd, Newark, DE",19713,"2/20/13","Listed for sale",149900,3,1,"1125",8276
"1267",12026,"620 Lisbeth Rd, Newark, DE",19713,"3/15/13","Price change",145900,3,1,"1125",8276
"1268",12027,"620 Lisbeth Rd, Newark, DE",19713,"3/19/13","Listing removed",145900,3,1,"1125",8276
"1269",12028,"620 Lisbeth Rd, Newark, DE",19713,"4/16/13","Sold",138600,3,1,"1125",8276
"1270",12029,"620 Lisbeth Rd, Newark, DE",19713,"4/30/18","Listed for sale",179900,3,1,"1125",8276
"1271",12030,"620 Lisbeth Rd, Newark, DE",19713,"5/23/18","Price change",174900,3,1,"1125",8276
"1272",12031,"620 Lisbeth Rd, Newark, DE",19713,"5/29/18","Price change",179900,3,1,"1125",8276
"1273",12032,"620 Lisbeth Rd, Newark, DE",19713,"7/6/18","Listing removed",179900,3,1,"1125",8276
"1274",12033,"620 Lisbeth Rd, Newark, DE",19713,"7/18/18","Sold",178000,3,1,"1125",8276
"1275",12247,"8 Mercer Dr, Newark, DE",19713,"10/18/07","Sold",7e+05,3,1,"1125",6969
"1276",12248,"8 Mercer Dr, Newark, DE",19713,"11/2/07","Sold",970000,3,1,"1125",6969
"1277",12249,"8 Mercer Dr, Newark, DE",19713,"12/10/07","Sold",137500,3,1,"1125",6969
"1278",12250,"8 Mercer Dr, Newark, DE",19713,"2/8/08","Listed for sale",204900,3,1,"1125",6969
"1279",12251,"8 Mercer Dr, Newark, DE",19713,"4/2/08","Sold",204900,3,1,"1125",6969
"1280",12252,"8 Mercer Dr, Newark, DE",19713,"5/17/17","Sold",183000,3,1,"1125",6969
"1281",12253,"8 Mercer Dr, Newark, DE",19713,"6/16/17","Listed for sale",185000,3,1,"1125",6969
"1282",12254,"8 Mercer Dr, Newark, DE",19713,"7/5/17","Price change",179000,3,1,"1125",6969
"1283",12255,"8 Mercer Dr, Newark, DE",19713,"7/25/17","Listing removed",179000,3,1,"1125",6969
"1284",12256,"8 Mercer Dr, Newark, DE",19713,"9/15/17","Sold",183000,3,1,"1125",6969
"1285",13422,"2 Hampton Ct, Newark, DE",19702,"3/29/19","Listed for sale",189000,3,2,"1125",10018
"1286",13423,"2 Hampton Ct, Newark, DE",19702,"4/8/19","Listing removed",189000,3,2,"1125",10018
"1287",13424,"2 Hampton Ct, Newark, DE",19702,"5/24/19","Sold",188000,3,2,"1125",10018
"1288",13643,"2202 Dickens Ter, Newark, DE",19702,"6/19/07","Sold",114000,2,2,"1125",1742
"1289",13644,"2202 Dickens Ter, Newark, DE",19702,"7/13/17","Listed for sale",139900,2,2,"1125",1742
"1290",13645,"2202 Dickens Ter, Newark, DE",19702,"11/8/17","Price change",149900,2,2,"1125",1742
"1291",13646,"2202 Dickens Ter, Newark, DE",19702,"11/28/17","Price change",139900,2,2,"1125",1742
"1292",13647,"2202 Dickens Ter, Newark, DE",19702,"12/18/17","Listing removed",139900,2,2,"1125",1742
"1293",13648,"2202 Dickens Ter, Newark, DE",19702,"1/23/18","Sold",137000,2,2,"1125",1742
"1294",13673,"2233 Dickens Ter, Newark, DE",19702,"10/16/09","Sold",130000,2,2,"1125",1742
"1295",13674,"2233 Dickens Ter, Newark, DE",19702,"1/6/17","Listed for sale",135900,2,2,"1125",1742
"1296",13675,"2233 Dickens Ter, Newark, DE",19702,"3/10/17","Listing removed",135900,2,2,"1125",1742
"1297",13676,"2233 Dickens Ter, Newark, DE",19702,"3/10/17","Pending sale",135900,2,2,"1125",1742
"1298",13677,"2233 Dickens Ter, Newark, DE",19702,"4/21/17","Sold",135900,2,2,"1125",1742
"1299",13748,"2345 Milton Pl, Newark, DE",19702,"6/30/03","Sold",910000,2,1.5,"1125",1742
"1300",13749,"2345 Milton Pl, Newark, DE",19702,"12/7/12","Sold",787340,2,1.5,"1125",1742
"1301",13750,"2345 Milton Pl, Newark, DE",19702,"3/31/16","Listed for sale",910000,2,1.5,"1125",1742
"1302",13751,"2345 Milton Pl, Newark, DE",19702,"6/23/16","Price change",819000,2,1.5,"1125",1742
"1303",13752,"2345 Milton Pl, Newark, DE",19702,"7/19/16","Price change",728000,2,1.5,"1125",1742
"1304",13753,"2345 Milton Pl, Newark, DE",19702,"8/21/16","Listing removed",728000,2,1.5,"1125",1742
"1305",13754,"2345 Milton Pl, Newark, DE",19702,"11/17/16","Listed for sale",139900,2,1.5,"1125",1742
"1306",13755,"2345 Milton Pl, Newark, DE",19702,"11/17/16","Price change",144900,2,1.5,"1125",1742
